patent_id,filing_date
3981006,1974-06-21
3977023,1974-06-21
3945499,1974-06-21
3936842,1974-06-21
3992213,1974-06-21
3931294,1974-06-21
3931333,1974-06-21
3935727,1974-06-21
3946377,1974-06-21
3935058,1974-06-21
3997756,1974-06-21
3952491,1974-06-21
3964454,1974-06-21
4016733,1974-06-21
3958396,1974-06-21
3930360,1974-06-21
3959298,1974-06-21
3963730,1974-06-21
4008027,1974-06-21
3987810,1974-06-21
3983766,1974-06-21
3943856,1974-06-21
3989135,1974-06-21
4125257,1974-06-24
3996890,1974-06-21
D243491,1974-06-21
3935774,1974-06-21
3981484,1974-06-21
3941525,1974-06-21
3938648,1974-06-21
3947477,1974-06-21
3934966,1974-06-21
3973689,1974-06-21
3950103,1974-06-21
RE28677,1974-06-21
3936039,1974-06-21
3948691,1974-06-21
3951379,1974-06-21
3945069,1974-06-21
3933200,1974-06-21
3948342,1974-06-21
3935949,1974-06-21
3937855,1974-06-21
3966778,1974-06-20
3952183,1974-06-21
3959247,1974-06-21
3943804,1974-06-21
3935334,1974-06-21
4045937,1974-06-21
3948425,1974-06-21
3931764,1974-06-21
3986620,1974-06-21
3953459,1974-06-21
3959295,1974-06-21
4104414,1974-06-21
3952663,1974-06-21
3992717,1974-06-21
3949211,1974-06-21
3960875,1974-06-21
D242941,1974-06-21
3937432,1974-06-21
4013954,1974-06-21
3960672,1974-06-21
3980310,1974-06-21
3938439,1974-06-21
3949229,1974-06-24
3957270,1974-06-24
4039376,1974-06-24
3959591,1974-06-24
3982948,1974-06-24
3994500,1974-06-24
4008337,1974-06-24
4023433,1974-06-24
3949824,1974-06-24
3963182,1974-06-24
4024499,1974-06-24
3961155,1974-06-24
3944057,1974-06-24
3973997,1974-06-24
3969895,1974-06-24
3978183,1974-06-24
3958299,1974-06-24
3948775,1974-06-24
3963438,1974-06-21
4044290,1974-06-21
3943942,1974-06-21
3970715,1974-06-21
3992425,1974-06-24
3947481,1974-06-24
3954915,1974-06-24
3959525,1974-06-24
3952293,1974-06-24
3949239,1974-06-24
3954788,1974-06-24
4042027,1974-06-24
3931232,1974-06-24
3989083,1974-06-24
3932620,1974-06-24
3932621,1974-06-24
3969177,1974-06-24
3934027,1974-06-24
3943109,1974-06-24
4001398,1974-06-24
3945804,1974-06-24
3960043,1974-06-24
4019417,1974-06-24
3935988,1974-06-24
3942614,1974-06-24
3957619,1974-06-24
4204211,1974-06-24
3950244,1974-06-24
3930621,1974-06-24
3993664,1974-06-24
4005109,1974-06-24
3941032,1974-06-24
3995708,1974-06-24
3934445,1974-06-24
3952724,1974-06-24
3947112,1974-06-24
3931659,1974-06-24
3983138,1974-06-25
3988341,1974-06-25
3953646,1974-06-24
3955034,1974-06-24
3961088,1974-06-24
3933771,1974-06-24
3956249,1974-06-24
4015064,1974-06-24
3984993,1974-06-24
3985677,1974-06-24
3962035,1974-06-24
3977994,1974-06-24
3986999,1974-06-24
3959008,1974-06-24
3988478,1974-06-24
3949029,1974-06-24
3957062,1974-06-24
4016892,1974-06-24
3955778,1974-06-24
3946704,1974-06-24
3956327,1974-06-24
3933693,1974-06-24
3934124,1974-06-24
3954726,1974-06-24
3947950,1974-06-24
D244458,1974-06-24
3976076,1974-06-24
3933531,1974-06-24
4014900,1974-06-24
4039313,1974-06-24
3979585,1974-06-24
4093788,1974-06-24
3958264,1974-06-24
3951857,1974-06-24
3975629,1974-06-24
3988608,1974-06-24
3980879,1974-06-24
4016415,1974-06-24
3934077,1974-06-24
3940664,1974-06-24
3940759,1974-06-24
3966764,1974-06-24
3955163,1974-06-24
3935473,1974-06-24
3952725,1974-06-24
3939966,1974-06-24
3942747,1974-06-24
3960297,1974-06-24
3951664,1974-06-24
3936243,1974-06-24
3980155,1974-06-24
3954621,1974-06-24
4038066,1974-06-24
3938989,1974-06-24
3957684,1974-06-24
3983117,1974-06-24
3930812,1974-06-24
3932402,1974-06-24
3977437,1974-06-24
3944176,1974-06-24
3948904,1974-06-24
3945821,1974-06-24
3932849,1974-06-24
3952716,1974-06-24
3935416,1974-06-24
3977501,1974-06-24
3985905,1974-06-24
3997474,1974-06-24
4024823,1974-06-24
3954841,1974-06-24
3932261,1974-06-24
3963596,1974-06-24
3944702,1974-06-24
3963595,1974-06-24
3968893,1974-06-24
3937128,1974-06-24
3930981,1974-06-24
4008347,1974-06-24
3946694,1974-06-24
3940987,1974-06-24
3943658,1974-06-24
3965387,1974-06-24
3939715,1974-06-24
3938554,1974-06-24
3974575,1974-06-24
4002787,1974-06-24
3938550,1974-06-24
4023846,1974-06-24
3938907,1974-06-24
3976403,1974-06-24
3964631,1974-06-24
3941442,1974-06-24
3954473,1974-06-24
3936334,1974-06-24
3931935,1974-06-24
4005449,1974-06-24
3947751,1974-06-24
3935381,1974-06-24
3945848,1974-06-24
4487152,1974-06-24
3976601,1974-06-24
3962107,1974-06-24
4039006,1974-06-24
3938105,1974-06-24
4015182,1974-06-24
3938605,1974-06-24
4005347,1974-06-24
3987927,1974-06-24
4044488,1974-06-24
3967069,1974-06-24
3947907,1974-06-24
3976007,1974-06-24
3931705,1974-06-24
3996580,1974-06-24
3938909,1974-06-24
4115553,1974-06-24
3942082,1974-06-24
3938659,1974-06-24
3957488,1974-06-24
3946761,1974-06-24
3935459,1974-06-24
3939314,1974-06-24
3945299,1974-06-24
3945564,1974-06-24
4019914,1974-06-24
3948401,1974-06-24
4035441,1974-06-24
3968767,1974-06-24
4090544,1974-06-24
4089193,1974-06-24
3977644,1974-06-24
3932774,1974-06-24
3954500,1974-06-24
3970938,1974-06-24
3984042,1974-06-24
3987272,1974-06-24
3994462,1974-06-24
3977825,1974-06-24
3949253,1974-06-24
3949374,1974-06-24
3935953,1974-06-24
3964197,1974-06-24
3968688,1974-06-24
3947288,1974-06-24
3989857,1974-06-24
3998815,1974-06-24
3958707,1974-06-24
3941416,1974-06-24
3938241,1974-06-24
3958728,1974-06-24
3944629,1974-06-24
3975189,1974-06-24
3950590,1974-06-24
3987141,1974-06-24
3950241,1974-06-24
3950389,1974-06-24
3965117,1974-06-24
3966744,1974-06-24
3951973,1974-06-24
3959868,1974-06-24
3984014,1974-06-24
3942335,1974-06-24
3957061,1974-06-24
3961879,1974-06-24
3948596,1974-06-24
3945428,1974-06-24
3936571,1974-06-24
3965085,1974-06-24
3947098,1974-06-24
3957930,1974-06-24
3954705,1974-06-24
4131616,1974-06-24
4022717,1974-06-24
3963776,1974-06-24
3973426,1974-06-24
3944416,1974-06-24
3934708,1974-06-24
3948692,1974-06-24
3967145,1974-06-24
3988963,1974-06-24
4052365,1974-06-24
3950845,1974-06-24
3955448,1974-06-24
3955446,1974-06-24
3953181,1974-06-24
4017359,1974-06-24
3945577,1974-06-24
3954675,1974-06-24
3947361,1974-06-24
3974976,1974-06-24
3945190,1974-06-24
3938563,1974-06-24
3945258,1974-06-24
3942650,1974-06-24
3962104,1974-06-24
3972510,1974-06-24
3945364,1974-06-24
3988727,1974-06-24
3931748,1974-06-24
4006121,1974-06-24
3939588,1974-06-24
3936714,1974-06-24
3995026,1974-06-24
3934006,1974-06-24
3949122,1974-06-24
3939430,1974-06-24
3960997,1974-06-24
4028050,1974-06-24
3934113,1974-06-24
3951538,1974-06-24
3943260,1974-06-24
3949100,1974-06-24
3947603,1974-06-24
3978241,1974-06-24
3950566,1974-06-24
4018910,1974-06-24
4000328,1974-06-24
3940502,1974-06-24
4005227,1974-06-24
3932883,1974-06-24
3950871,1974-06-25
3935910,1974-06-25
3990345,1974-06-24
3954379,1974-06-21
3982816,1974-06-21
3968053,1974-06-21
3985733,1974-06-24
3984473,1974-06-24
3976025,1974-06-24
3940282,1974-06-24
3930483,1974-06-24
3940238,1974-06-24
3985851,1974-06-24
3959366,1974-06-24
3954463,1974-06-24
3944365,1974-06-24
3953730,1974-06-24
3944189,1974-06-24
4020614,1974-06-24
3934706,1974-06-24
3996270,1974-06-24
3944821,1974-06-24
4003928,1974-06-24
D243674,1974-06-24
D243675,1974-06-24
D243676,1974-06-24
D243677,1974-06-24
D243678,1974-06-24
D243679,1974-06-24
D243680,1974-06-24
D243681,1974-06-24
D243682,1974-06-24
D243683,1974-06-24
D243684,1974-06-24
D243685,1974-06-24
3970830,1974-06-24
3933815,1974-06-24
3938768,1974-06-24
3974206,1974-07-09
3932988,1974-06-24
4000609,1974-06-24
4000608,1974-06-24
4086760,1974-06-24
4069161,1974-06-24
3987442,1974-06-24
3987410,1974-06-24
3961095,1974-06-24
4038435,1974-06-24
3968264,1974-06-24
3990045,1974-06-24
3937490,1974-06-25
3974884,1974-06-25
3974126,1974-06-25
3933609,1974-06-25
3931487,1974-06-25
4014189,1974-06-25
4020900,1974-06-25
3951034,1974-06-25
3937925,1974-06-25
3962345,1974-06-25
4009391,1974-06-25
4031269,1974-06-25
3975350,1974-06-25
3942161,1974-06-25
3959832,1974-06-25
3959568,1974-06-25
3951602,1974-06-25
3977375,1974-06-25
3930659,1974-06-25
3984829,1974-06-25
3975446,1974-06-25
3935406,1974-06-25
3995275,1974-06-25
3966011,1974-06-25
3957028,1974-06-25
3984811,1974-06-25
3933590,1974-06-25
3949632,1974-06-25
3938326,1974-06-25
3939368,1974-06-25
4008274,1974-06-25
3943863,1974-06-25
3969920,1974-06-25
3943532,1974-06-25
3946746,1974-06-25
3936684,1974-06-25
3932831,1974-06-25
3935125,1974-06-25
3963673,1974-06-25
3975141,1974-06-25
3953853,1974-06-25
3940733,1974-06-25
3959230,1974-06-25
3937945,1974-06-25
3959261,1974-06-25
3932411,1974-06-25
3963498,1974-06-25
3986997,1974-06-25
3932678,1974-06-25
3940097,1974-06-25
3950070,1974-06-25
4041489,1974-06-25
3938150,1974-06-25
3951081,1974-06-26
3971833,1974-06-25
3980498,1974-06-25
3931081,1974-06-25
3932076,1974-06-25
4037923,1974-06-25
3939792,1974-06-25
3967479,1974-06-25
4002489,1974-06-25
3961567,1974-06-25
3940492,1974-06-25
4025507,1974-06-25
3982017,1974-06-25
3946903,1974-06-25
3966615,1974-06-25
3969928,1974-06-25
4040465,1974-06-25
RE28891,1974-06-25
3941385,1974-06-25
3932899,1974-06-25
3962790,1974-06-25
4120922,1974-06-25
3962587,1974-06-25
3994648,1974-06-25
4136033,1974-06-25
3941205,1974-06-25
3984376,1974-06-25
4094364,1974-06-25
3948456,1974-06-25
3950494,1974-06-25
3955545,1974-06-25
3993443,1974-06-25
3970992,1974-06-25
3934095,1974-06-24
4007307,1974-06-25
3956755,1974-06-25
3953720,1974-06-25
3944454,1974-06-25
3943644,1974-06-25
3947191,1974-06-25
3969059,1974-06-25
3939644,1974-06-25
3947954,1974-06-25
4156144,1974-06-25
3946312,1974-06-25
3969133,1974-06-25
4008227,1974-06-25
3956615,1974-06-25
3990898,1974-06-26
3992665,1974-06-26
3948327,1974-06-26
3959049,1974-06-26
3950806,1974-06-26
3985803,1974-06-26
3945418,1974-06-26
3950455,1974-06-26
3952861,1974-06-26
3978879,1974-06-26
3945522,1974-06-26
3939839,1974-06-26
3947348,1974-06-26
3950107,1974-06-26
3941549,1974-06-26
3975264,1974-06-26
3955969,1974-06-26
3935792,1974-06-26
3963973,1974-06-26
3931620,1974-06-26
3993992,1974-06-26
4202405,1974-06-26
3935746,1974-06-26
3999664,1974-06-26
3937300,1974-06-26
3967876,1974-06-26
4026357,1974-06-26
3938590,1974-06-26
3937449,1974-06-26
3971018,1974-06-24
3976497,1974-06-25
3962152,1974-06-25
3931834,1974-06-26
3965099,1974-06-26
3935715,1974-06-26
3939571,1974-06-26
3947310,1974-07-11
3946601,1974-06-26
3932509,1974-06-26
3931646,1974-06-26
3987240,1974-06-26
3955504,1974-06-26
3976558,1974-06-26
3954612,1974-06-26
3974620,1974-06-26
3948221,1974-06-26
3980185,1974-06-26
3938743,1974-06-26
3952949,1974-06-26
4009979,1974-06-26
3953913,1974-06-26
4005066,1974-06-26
3954748,1974-06-26
4001889,1974-06-26
3934710,1974-06-26
3981723,1974-06-26
3962349,1974-06-26
3950320,1974-06-26
4144270,1974-06-26
3936929,1974-06-26
4066863,1974-06-26
3995215,1974-06-26
3943494,1974-06-26
3961420,1974-06-26
3961191,1974-06-26
3976607,1974-06-26
3934998,1974-06-26
3948062,1974-06-26
3962867,1974-06-26
3995017,1974-06-26
4031389,1974-06-26
3934933,1974-06-26
4171344,1974-06-26
3946759,1974-06-26
3946203,1974-06-26
3933127,1974-06-26
3980336,1974-06-26
3963987,1974-06-26
4066495,1974-06-26
3951847,1974-06-26
3975953,1974-06-25
3939216,1974-06-26
3944849,1974-06-26
3970640,1974-06-26
3957865,1974-06-26
3954829,1974-06-26
4007170,1974-06-26
3942035,1974-06-26
3941973,1974-06-26
3940694,1974-06-26
3947596,1974-06-26
3962384,1974-06-26
3956855,1974-06-26
3989209,1974-06-26
3942001,1974-06-26
4021430,1974-06-26
3945725,1974-06-26
3957815,1974-06-26
3975818,1974-06-26
3953334,1974-06-26
3944574,1974-06-26
4002651,1974-06-26
3942783,1974-06-26
3952570,1974-06-26
3968190,1974-06-26
3956332,1974-06-26
RE29070,1974-06-25
3940427,1974-06-26
3943390,1974-06-26
3972584,1974-06-26
3974972,1974-06-26
3976578,1974-06-25
3935652,1974-06-26
3933710,1974-06-26
3963110,1974-06-26
3955693,1974-06-26
3955530,1974-06-26
3947093,1974-06-26
3956334,1974-06-26
3943344,1974-06-26
3954306,1974-06-26
3936005,1974-06-26
3996961,1974-06-26
3963924,1974-06-26
3971002,1974-06-26
3949415,1974-06-26
3938580,1974-06-26
3946144,1974-06-26
3959938,1974-06-26
3948415,1974-06-26
3941203,1974-06-26
3936638,1974-06-26
3957257,1974-06-26
3982703,1974-06-26
3951817,1974-06-26
3996564,1974-06-26
3959472,1974-06-26
3963878,1974-06-26
3957173,1974-06-26
3943298,1974-06-26
3932445,1974-06-26
3974877,1974-06-26
3933497,1974-06-27
3979517,1974-06-27
3954801,1974-06-27
3965971,1974-06-27
3946092,1974-06-27
3951747,1974-06-27
3983547,1974-06-27
3936820,1974-06-27
3947851,1974-06-27
3937281,1974-06-27
3985661,1974-06-27
4070264,1974-06-27
4053792,1974-06-27
3953281,1974-06-27
3972353,1974-06-27
3939846,1974-06-27
4046453,1974-06-27
3967546,1974-06-27
3931832,1974-06-27
3970872,1974-06-27
4103580,1974-06-27
3963681,1974-06-27
3962743,1974-06-27
3943429,1974-06-27
3936975,1974-06-27
3943388,1974-06-27
4173116,1974-06-27
3952492,1974-06-27
3930520,1974-06-27
4196822,1974-06-27
4054450,1974-06-27
3951655,1974-06-27
3940916,1974-06-27
3981229,1974-06-27
3944570,1974-06-27
4055663,1974-06-27
3943253,1974-06-27
3992160,1974-06-27
3931933,1974-06-27
3997398,1974-06-27
3963868,1974-06-27
3959413,1974-06-27
3957660,1974-06-27
3932460,1974-06-27
4003788,1974-06-27
3953510,1974-06-27
3986990,1974-06-27
3963440,1974-06-27
3967465,1974-06-27
3988637,1974-06-27
3932131,1974-06-27
3942832,1974-06-27
3988711,1974-06-27
3959308,1974-06-27
3957816,1974-06-27
4243058,1974-06-27
4017395,1974-06-27
3998256,1974-06-27
3931890,1974-06-27
3939332,1974-06-27
4062652,1974-06-27
3949561,1974-06-27
3976668,1974-06-27
3963692,1974-06-27
3947386,1974-06-27
3957842,1974-07-27
3984472,1974-06-27
3954276,1974-06-27
3982725,1974-06-27
3961633,1974-06-27
3946507,1974-06-27
3934045,1974-06-27
3977653,1974-06-27
3952810,1974-06-27
3994397,1974-06-27
3945675,1974-06-27
3952544,1974-06-27
3983263,1974-06-27
3930280,1974-06-27
3995551,1974-06-27
3938660,1974-06-27
4110913,1974-06-27
3968183,1974-06-27
3974857,1974-06-27
3971046,1974-06-27
3973512,1974-06-27
D243227,1974-06-27
3941677,1974-06-27
3936794,1974-06-27
3935350,1974-06-27
3963491,1974-06-27
3960968,1974-06-27
3953332,1974-06-27
4010446,1974-06-27
3956335,1974-06-27
3975481,1974-06-27
4014923,1974-06-27
3957881,1974-06-27
3980818,1974-06-27
3975452,1974-06-27
3974174,1974-06-27
3952677,1974-06-27
3993608,1974-06-27
3969432,1974-06-27
3989087,1974-06-27
3946796,1974-06-27
3937378,1974-06-27
3947813,1974-06-27
3973973,1974-06-27
4010403,1974-06-27
3981056,1974-06-27
3949539,1974-06-27
4056362,1974-06-27
3938420,1974-06-27
3935677,1974-06-27
3963833,1974-06-27
4003368,1974-06-27
3940825,1974-06-27
3995534,1974-06-27
3985648,1974-06-27
3951811,1974-06-27
3962087,1974-06-27
3964940,1974-06-27
3935928,1974-06-27
3966511,1974-06-27
3987479,1974-06-27
3930293,1974-06-27
3945204,1974-06-27
3955765,1974-06-27
3952005,1974-06-27
3977648,1974-06-27
4100848,1974-06-27
3944811,1974-06-27
3933193,1974-06-27
4018259,1974-06-27
3961597,1974-06-27
3955370,1974-06-21
3955114,1974-06-21
3938373,1974-06-27
3959895,1974-06-27
3985693,1974-06-27
3958222,1974-06-27
4032228,1974-06-27
3956130,1974-06-27
3954033,1974-06-27
3942688,1974-06-27
3953147,1974-06-27
3937013,1974-06-27
4029688,1974-06-27
3954203,1974-06-27
3934118,1974-06-27
3951810,1974-06-27
4046581,1974-06-27
3930979,1974-06-27
3943891,1974-06-27
3936246,1974-06-28
3948909,1974-06-28
3960760,1974-06-28
3968280,1974-06-28
3972016,1974-06-28
3961713,1974-06-28
3941636,1974-06-28
3973930,1974-06-21
4013190,1974-06-27
3938293,1974-06-28
4109936,1974-06-28
3936010,1974-06-28
3931758,1974-06-28
3936207,1974-06-28
3953564,1974-06-28
RE29784,1974-06-28
3939242,1974-06-28
3944185,1974-06-28
3966640,1974-06-28
3939155,1974-06-28
3946420,1974-06-28
3952399,1974-06-28
3945912,1974-06-28
3956978,1974-06-28
3972775,1974-06-28
4156658,1974-06-28
3931095,1974-06-28
3936306,1974-06-28
4007296,1974-06-29
3942442,1974-06-28
4086610,1974-06-28
3975727,1974-06-28
3953667,1974-06-28
3983558,1974-06-28
3997902,1974-06-28
3941163,1974-06-28
3935480,1974-06-28
3968646,1974-06-28
3975756,1974-06-28
4050607,1974-06-28
3935911,1974-06-28
3945970,1974-06-28
3940544,1974-06-28
3946788,1974-06-28
4016561,1974-06-28
3970694,1974-06-28
3951438,1974-06-28
3992374,1974-06-28
3994937,1974-06-28
3943093,1974-06-28
3970404,1974-06-28
3949363,1974-06-28
3982845,1974-06-28
3965494,1974-06-28
3967123,1974-06-28
4111694,1974-06-28
3934069,1974-06-28
RE28777,1974-06-28
3951846,1974-06-28
3946665,1974-06-28
3935899,1974-06-28
3951578,1974-06-28
3931736,1974-06-28
3942378,1974-06-28
3972786,1974-06-28
3932461,1974-06-28
3960019,1974-06-28
3958623,1974-06-28
3951392,1974-06-28
3940170,1974-06-28
3960758,1974-06-28
3939074,1974-06-28
3997770,1974-06-28
3983476,1974-06-28
3937063,1974-06-28
3938067,1974-06-28
3930969,1974-06-28
3958639,1974-06-28
3933038,1974-06-28
3955749,1974-06-28
3984450,1974-06-28
3988072,1974-06-28
3994267,1974-06-28
3970065,1974-06-28
3967025,1974-06-28
3937868,1974-06-28
3998920,1974-06-28
3935169,1974-06-28
3930706,1974-06-28
4178407,1974-06-28
3941720,1974-06-28
3943171,1974-06-28
3953367,1974-06-28
3942154,1974-06-28
3936015,1974-06-28
4326216,1974-06-28
4590510,1974-06-28
3934213,1974-06-28
3972918,1974-06-28
3931395,1974-06-28
3964005,1974-06-28
3934309,1974-06-28
3938956,1974-06-28
3977195,1974-06-28
3933993,1974-06-28
3938581,1974-06-28
3935100,1974-06-28
3954390,1974-06-28
3976049,1974-06-28
3935845,1974-06-28
3934605,1974-06-28
3939053,1974-06-28
3935769,1974-06-28
3935454,1974-06-28
3960973,1974-06-28
3989809,1974-06-28
3944251,1974-06-28
4000159,1974-06-28
3940972,1974-06-28
4168369,1974-06-28
4080328,1974-06-28
3956866,1974-06-28
3961310,1974-06-28
3974519,1974-06-28
3967255,1974-06-28
3939797,1974-06-28
D242742,1974-06-28
3974040,1974-06-28
3962012,1974-06-28
3944782,1974-06-28
3987025,1974-06-28
3972837,1974-06-28
3942040,1974-06-28
3984743,1974-06-28
3961746,1974-06-28
3957836,1974-06-28
3986540,1974-06-28
3968660,1974-06-28
3965918,1974-06-28
3950644,1974-06-28
3935716,1974-06-28
3968067,1974-06-28
4011723,1974-06-28
3938570,1974-06-28
3938185,1974-06-28
3985903,1974-06-28
3985445,1974-06-28
3963239,1974-06-28
3936857,1974-06-28
3947652,1974-06-28
3944566,1974-06-28
3972891,1974-06-28
3964976,1974-06-28
3986911,1974-06-28
3946421,1974-06-28
3983578,1974-07-01
3945755,1974-07-01
3959117,1974-07-01
3953746,1974-07-29
3931212,1974-06-28
3937021,1974-07-01
3941892,1974-07-01
3965402,1974-07-01
3947572,1974-07-01
3959594,1974-07-01
3989278,1974-07-01
3946656,1974-07-01
3939111,1974-07-01
3954443,1974-07-01
3979215,1974-07-01
3945517,1974-07-01
3981568,1974-07-01
3942330,1974-07-01
3936847,1974-07-01
3983948,1974-07-01
4001292,1974-07-01
3976863,1974-07-01
3935467,1974-07-01
3947152,1974-07-01
3984447,1974-07-01
3958037,1974-07-01
3943778,1974-07-01
3947835,1974-07-01
3973060,1974-07-01
3950831,1974-07-01
4013740,1974-07-01
3951415,1974-07-01
3958231,1974-07-01
3994514,1974-07-01
3936587,1974-06-28
3948031,1974-06-28
4012088,1974-06-28
4034578,1974-06-28
3958302,1974-06-28
3982311,1974-06-28
3986371,1974-06-28
4046633,1974-07-01
4000460,1974-07-01
3956702,1974-07-01
3982234,1974-07-01
4358766,1974-07-01
3947816,1974-07-01
3994017,1974-07-01
3977431,1974-07-01
3975300,1974-07-01
4108930,1974-07-01
3952579,1974-07-01
6688241,1974-06-27
5247887,1974-06-27
3959666,1974-07-01
3935127,1974-07-01
3930279,1974-07-01
3966486,1974-07-01
3932664,1974-07-01
3971675,1974-07-01
3983121,1974-07-01
3977153,1974-07-01
3941776,1974-07-01
3930307,1974-07-01
3952110,1974-07-01
4034402,1974-07-01
4084182,1974-07-01
3935346,1974-07-01
3938064,1974-07-01
3968284,1974-07-01
3941475,1974-07-01
3990319,1974-07-01
3996663,1974-07-01
3932962,1974-07-01
3991636,1974-07-01
3960776,1974-07-01
3949011,1974-07-01
3938038,1974-07-01
3930736,1974-07-01
3944004,1974-07-01
4000374,1974-07-01
3950674,1974-07-01
3958769,1974-07-01
3983028,1974-07-01
3988238,1974-07-01
3983027,1974-07-01
3935934,1974-07-01
3935933,1974-07-01
3942479,1974-07-01
3950722,1974-07-01
3958286,1974-07-01
4025124,1974-07-01
3967319,1974-07-01
3978273,1974-07-01
3940633,1974-07-01
3939507,1974-07-01
3952786,1974-07-01
3947964,1974-07-01
3972593,1974-07-01
3935159,1974-06-28
3965567,1974-06-28
3950245,1974-06-28
3962357,1974-07-01
3982248,1974-07-01
3947399,1974-07-01
3962597,1974-07-01
4039905,1974-07-01
3963700,1974-07-01
3970242,1974-07-01
3959056,1974-07-01
3949037,1974-07-01
3964793,1974-07-01
3946864,1974-07-01
3969350,1974-07-01
3936130,1974-07-01
3957967,1974-07-01
3954230,1974-07-01
4025498,1974-07-01
3956232,1974-07-01
3961105,1974-07-01
4002103,1974-07-01
3949603,1974-07-01
3961738,1974-07-01
3933951,1974-07-01
3941008,1974-07-01
4021122,1974-07-01
3962608,1974-07-01
3956480,1974-07-01
3988295,1974-07-01
3998855,1974-07-01
3946189,1974-07-01
3932989,1974-07-01
3946258,1974-07-01
3938796,1974-07-01
3932181,1974-07-01
3991800,1974-07-01
3944928,1974-07-01
3964041,1974-07-01
3999498,1974-07-01
3931175,1974-07-01
3978388,1974-07-01
3992192,1974-07-01
3963223,1974-07-01
3970599,1974-07-01
3977346,1974-07-01
3950233,1974-07-01
3967676,1974-07-01
3958625,1974-07-01
3964925,1974-07-01
3994291,1974-07-01
3946650,1974-07-01
3961681,1974-07-01
3982374,1974-07-01
3938357,1974-07-01
3956223,1974-07-01
